,_id,characteristincs_balcony,characteristincs_yard,characteristincs_rooftop,characteristincs_garage,amenities_amoblado,amenities_cancha_paddle,amenities_cancha_tenis,amenities_gimnasio,amenities_hidromasaje,amenities_laundry,amenities_microcine,amenities_parrilla,amenities_piscina,amenities_sala_de_juegos,amenities_sauna,amenities_solarium,amenities_spa,amenities_sum,amenities_estacionamiento_visitas,antiquity,price,ambience,bedrooms,bathrooms,surface_total,centros_comerciales_cercanos,parques_cercanos,escuelas_cercanas,location_neighbourhood_Abasto,location_neighbourhood_Agronomía,location_neighbourhood_Almagro,location_neighbourhood_Almagro Norte,location_neighbourhood_Almagro Sur,location_neighbourhood_Balvanera,location_neighbourhood_Congreso,location_neighbourhood_Once,location_neighbourhood_Barracas,location_neighbourhood_Barrio Norte,location_neighbourhood_La isla,location_neighbourhood_Parque las Heras,location_neighbourhood_Recoleta,location_neighbourhood_Belgrano,location_neighbourhood_Belgrano Barrancas,location_neighbourhood_Belgrano C,location_neighbourhood_Belgrano La Imprenta,location_neighbourhood_Belgrano R,location_neighbourhood_Boedo,location_neighbourhood_Caballito,location_neighbourhood_Caballito Barrio Ingles,location_neighbourhood_Caballito Cid Campeador,location_neighbourhood_Caballito Norte,location_neighbourhood_Caballito Parque Rivadavia,location_neighbourhood_Caballito Primera Junta,location_neighbourhood_Caballito Sur,location_neighbourhood_Chacarita,location_neighbourhood_Coghlan,location_neighbourhood_Colegiales,location_neighbourhood_Constitución,location_neighbourhood_Flores,location_neighbourhood_Flores Norte,location_neighbourhood_Flores Sur,location_neighbourhood_Floresta,location_neighbourhood_Floresta Norte,location_neighbourhood_Floresta Sur,location_neighbourhood_La boca,location_neighbourhood_La paternal,location_neighbourhood_Liniers,location_neighbourhood_Mataderos,location_neighbourhood_Microcentro,location_neighbourhood_Monserrat,location_neighbourhood_Monte Castro,location_neighbourhood_Núñez,location_neighbourhood_Núñez Lomas,location_neighbourhood_Núñez River,location_neighbourhood_Palermo,location_neighbourhood_Palermo Botanico,location_neighbourhood_Palermo Boulevard,location_neighbourhood_Palermo Chico,location_neighbourhood_Palermo Hollywood,location_neighbourhood_Palermo Las Cañitas,location_neighbourhood_Palermo Pacifico,location_neighbourhood_Palermo Plaza Italia,location_neighbourhood_Palermo Soho,location_neighbourhood_Palermo Viejo,location_neighbourhood_Parque Avellaneda,location_neighbourhood_Parque Centenario,location_neighbourhood_Parque Chacabuco,location_neighbourhood_Parque Chas,location_neighbourhood_Parque Patricios,location_neighbourhood_Pompeya,location_neighbourhood_Primera Junta,location_neighbourhood_Puerto Madero,location_neighbourhood_Retiro,location_neighbourhood_Retiro Catalinas,location_neighbourhood_Retiro Plaza San Martín,location_neighbourhood_Saavedra,location_neighbourhood_San Cristóbal,location_neighbourhood_San Nicolás,location_neighbourhood_Tribunales,location_neighbourhood_San Telmo,location_neighbourhood_Velez Sarsfield,location_neighbourhood_Versalles,location_neighbourhood_Villa Crespo,location_neighbourhood_Villa del Parque,location_neighbourhood_Villa Devoto,location_neighbourhood_Villa General Mitre,location_neighbourhood_Villa Lugano,location_neighbourhood_Villa Luro,location_neighbourhood_Villa Ortúzar,location_neighbourhood_Villa Pueyrredón,location_neighbourhood_Villa Real,location_neighbourhood_Villa Riachuelo,location_neighbourhood_Villa Santa Rita,location_neighbourhood_Villa Soldati,location_neighbourhood_Villa Urquiza
77,64f00b6521e7525ff3159001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,312.5,3.0,2.0,1,75.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,64f00b6521e7525ff3159002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,950.0,4.0,3.0,1,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,64f00b6521e7525ff3159008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,680.0,3.0,2.0,1,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86,64f00b6621e7525ff315900b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,416.6666666666667,5.0,4.0,3,405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,64f00b6621e7525ff315900d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,500.0,4.0,2.0,1,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
89,64f00b6621e7525ff315900e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,680.0,3.0,2.0,1,55.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,64f00b6621e7525ff3159011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1145.8333333333333,5.0,4.0,5,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,64f00b6621e7525ff3159013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,650.0,3.0,2.0,2,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95,64f00b6621e7525ff3159014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,450.0,2.0,1.0,1,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,64f00b6621e7525ff3159017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,833.3333333333334,4.0,3.0,3,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
98,64f00b6621e7525ff3159018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,1000.0,3.0,2.0,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,64f00b6621e7525ff3159019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,312.5,4.0,3.0,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,64f00b6621e7525ff315901a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,450.0,2.0,1.0,1,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,64f00b6621e7525ff315901e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,83.33333333333333,6.0,3.0,4,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,64f00b6621e7525ff3159020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,343.75,2.0,1.0,1,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,64f00b6621e7525ff3159023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,520.8333333333334,6.0,3.0,2,326.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,64f00b6621e7525ff3159025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1200.0,6.0,4.0,1,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,64f00b6621e7525ff3159026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,500.0,1.0,1.0,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,64f00b6621e7525ff315902b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,364.5833333333333,3.0,2.0,1,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,64f00b6621e7525ff315902c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,450.0,2.0,1.0,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,64f00b6621e7525ff315902e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,3500.0,5.0,3.0,3,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,64f00b6621e7525ff3159030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,5000.0,1.0,1.0,2,274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,64f00b6621e7525ff3159031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,250.0,4.0,3.0,2,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,64f00b6621e7525ff3159032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,450.0,2.0,1.0,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,64f00b6621e7525ff3159034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2300.0,4.0,3.0,3,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,64f00b6621e7525ff3159037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,156.25,3.0,2.0,1,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,64f00b6621e7525ff3159038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,570.0,2.0,1.0,1,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,64f00b6621e7525ff315903a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,600.0,4.0,3.0,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,64f00b6621e7525ff315903b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,364.5833333333333,4.0,3.0,2,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
136,64f00b6621e7525ff315903e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,450.0,3.0,2.0,1,70.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,64f00b6621e7525ff3159043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,125.0,1.0,1.0,1,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,64f00b6621e7525ff3159044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,650.0,3.0,2.0,1,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,64f00b6621e7525ff3159047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,156.25,2.0,1.0,2,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,64f00b6621e7525ff3159048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,400.0,4.0,3.0,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,64f00b6621e7525ff315904a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,700.0,1.0,1.0,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,64f00b6621e7525ff3159051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,500.0,2.0,1.0,1,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,64f00b6621e7525ff3159053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,437.5,4.0,2.0,2,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,64f00b6621e7525ff3159054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,2500.0,4.0,3.0,2,429.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,64f00b6621e7525ff3159057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,450.0,2.0,1.0,1,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,64f00b6621e7525ff3159059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,234.375,2.0,1.0,1,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161,64f00b6621e7525ff315905a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,520.8333333333334,4.0,3.0,2,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
162,64f00b6621e7525ff315905b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,400.0,3.0,2.0,1,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165,64f00b6721e7525ff315905e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,291.6666666666667,2.0,1.0,1,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,64f00b6721e7525ff315905f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,3700.0,5.0,4.0,3,409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,64f00b6721e7525ff3159061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,145.83333333333334,1.0,1.0,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,64f00b6721e7525ff3159067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,1500.0,4.0,3.0,2,713.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,64f00b6721e7525ff3159069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,750.0,5.0,4.0,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
